mic_id,breakpoint,gene,beta,ef_0.69,ef_1.1,ef_1.61,ef_2.3,abs_beta,important
amikacin,clsi,dog:rmt_e,-5.145778721486283e-4,0.27142331618718507,0.6068234562163127,0.9234911964401492,0.9989582601023564,5.145778721486283e-4,TRUE
amikacin,clsi,horse:rmt_e,2.3763264576682808e-4,0.21864793199378585,0.49780684995417834,0.845073825586425,0.9933958763547396,2.3763264576682808e-4,TRUE
amikacin,clsi,dog:rmt_e1,-1.044634095967683e-4,0.27142331618718507,0.6068234562163127,0.9234911964401492,0.9989582601023564,1.044634095967683e-4,TRUE
amikacin,clsi,horse:rmt_e1,4.371011773669231e-5,0.21864793199378585,0.49780684995417834,0.845073825586425,0.9933958763547396,4.371011773669231e-5,TRUE
amikacin,clsi,dog:binary,-1.7458697682642085e-5,0.27142331618718507,0.6068234562163127,0.9234911964401492,0.9989582601023564,1.7458697682642085e-5,TRUE
amikacin,clsi,horse:binary,6.680912245975409e-6,0.21864793199378585,0.49780684995417834,0.845073825586425,0.9933958763547396,6.680912245975409e-6,TRUE
amikacin,clsi,dog:count,-1.4434912984679726e-6,0.27142331618718507,0.6068234562163127,0.9234911964401492,0.9989582601023564,1.4434912984679726e-6,TRUE
amikacin,clsi,horse:count,1.665118316809031e-6,0.21864793199378585,0.49780684995417834,0.845073825586425,0.9933958763547396,1.665118316809031e-6,TRUE
amoxicillin_clavulanic_acid,clsi,cmy_2,0,0.7368020914610144,0.9668963988115816,0.9983598180077856,0.9998844159978526,0,FALSE
amoxicillin_clavulanic_acid,clsi,cmy_107,0,0.6704561975053893,0.9335429741119602,0.992430458022794,0.9985958448333744,0,FALSE
amoxicillin_clavulanic_acid,clsi,cmy_130,0,0.6704561975053893,0.9335429741119602,0.992430458022794,0.9985958448333744,0,FALSE
amoxicillin_clavulanic_acid,clsi,cmy_14,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,ctx_m_1,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,ctx_m_116,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,ctx_m_14,-1.501350871628006,0.6783563183328467,0.9381631166710868,0.9934935972903512,0.9988904994272326,1.501350871628006,TRUE
amoxicillin_clavulanic_acid,clsi,ctx_m_15,0,0.7002906151620133,0.9500581825157108,0.9958809348345342,0.9994631493020776,0,FALSE
amoxicillin_clavulanic_acid,clsi,ctx_m_55,0,0.6821938925630808,0.9403428436816154,0.9939691137195588,0.999014959940694,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_ec,-1.472341417772606,0.7921073132010464,0.9908891363808604,0.999978533122452,0.9999999975710014,1.472341417772606,TRUE
amoxicillin_clavulanic_acid,clsi,bla_ec_13,0,0.6896482956713778,0.9444569794869307,0.994820452975653,0.9992254402116116,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_ec_15,0,0.6821938925630808,0.9403428436816154,0.9939691137195588,0.999014959940694,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_ec_18,0,0.7583937774997375,0.9751938831630652,0.9991742731628688,0.9999658667490874,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_ec_19,0,0.7256624445790998,0.9621422681850758,0.9977702764673512,0.9998048211534616,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_ec_5,0,0.7515239720222917,0.9867783343216386,0.999972181374356,0.9999999993975166,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_ec_8,0,0.7036975666119444,0.9517841603548036,0.9961844566553388,0.9995256490704773,0,FALSE
amoxicillin_clavulanic_acid,clsi,oxa_1,0,0.6896482956713778,0.9444569794869307,0.994820452975653,0.9992254402116116,0,FALSE
amoxicillin_clavulanic_acid,clsi,oxa_364,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,oxa_787,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_tem,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_tem_1,-2.443831697075609,0.7898635208338471,0.9853561438019736,0.9997934979986116,0.9999977708615446,2.443831697075609,TRUE
amoxicillin_clavulanic_acid,clsi,bla_tem_102,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_tem_104,0,0.6783563183328467,0.9381631166710868,0.9934935972903512,0.9988904994272326,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_tem_150,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_tem_1a,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222,0,FALSE
amoxicillin_clavulanic_acid,clsi,bla_tem_1b,0,0.7886465465497149,0.9849956242177936,0.9997786474692288,0.9999974164396892,0,TRUE
amoxicillin_clavulanic_acid,clsi,bla_tem_1c,-0.42375930140250273,0.6704561975053893,0.9335429741119602,0.992430458022794,0.9985958448333744,0.42375930140250273,TRUE
amoxicillin_clavulanic_acid,clsi,bla_tem_235,-0.3984996312708146,0.6704561975053893,0.9335429741119602,0.992430458022794,0.9985958448333744,0.3984996312708146,TRUE
amoxicillin_clavulanic_acid,clsi,bla_tem_34,0,0.6704561975053893,0.9335429741119602,0.992430458022794,0.9985958448333744,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,binary,1.0558866556138355,0.06884985429506779,0.10302111213309505,0.17699777164041725,0.3385929571706233,1.0558866556138355,TRUE
amoxicillin_clavulanic_acid,clsi,count,10.127857697457545,0.998349741108353,0.9999976407256608,0.9999999932142556,0.9999999997569498,10.127857697457545,TRUE
amoxicillin_clavulanic_acid,clsi,cat:cmy_2,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:cmy_2,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:cmy_107,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:cmy_107,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:cmy_130,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:cmy_130,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:cmy_14,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:cmy_14,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:ctx_m_1,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_1,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:ctx_m_116,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_116,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:ctx_m_14,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_14,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:ctx_m_15,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_15,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:ctx_m_55,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_55,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_ec,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_ec,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_ec_13,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_13,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_ec_15,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_15,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_ec_18,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_18,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_ec_19,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_19,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_ec_5,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_5,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_ec_8,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_8,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:oxa_1,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:oxa_1,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:oxa_364,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:oxa_364,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:oxa_787,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:oxa_787,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_1,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_102,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_102,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_104,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_104,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_150,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_150,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_1a,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1a,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_1b,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1b,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_1c,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1c,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_235,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_235,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:bla_tem_34,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_34,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:binary,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:binary,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
amoxicillin_clavulanic_acid,clsi,cat:count,0,0.8032106915623807,0.9912416653629426,0.9999711028872588,0.999999988231226,0,FALSE
amoxicillin_clavulanic_acid,clsi,dog:count,0,0.7865594533682955,0.9904946790491722,0.99997907687262,0.9999999983764924,0,FALSE
ampicillin,clsi,bla_a_mtub,0,0.41040977630557673,0.6677722158718107,0.8246943535179694,0.8733286956931691,0,FALSE
ampicillin,clsi,carb_2,0,0.3930849049605083,0.6443808677225341,0.8035906684589564,0.8544136915958732,0,FALSE
ampicillin,clsi,cfe_1,0,0.3930849049605083,0.6443808677225341,0.8035906684589564,0.8544136915958732,0,FALSE
ampicillin,clsi,cmy_2,-4.883779177269446,0.7036800898836082,0.9383374969859748,0.9904424722864256,0.9968556049437788,4.883779177269446,TRUE
ampicillin,clsi,cmy_107,0,0.3930849049605083,0.6443808677225341,0.8035906684589564,0.8544136915958732,0,FALSE
ampicillin,clsi,cmy_113,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,cmy_130,0,0.3930849049605083,0.6443808677225341,0.8035906684589564,0.8544136915958732,0,FALSE
ampicillin,clsi,cmy_14,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,cmy_40,0,0.3930849049605083,0.6443808677225341,0.8035906684589564,0.8544136915958732,0,FALSE
ampicillin,clsi,ctx_m_1,0,0.4842296140764406,0.7582230597771245,0.8973418594001932,0.9345669338858146,0,FALSE
ampicillin,clsi,ctx_m_103,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,ctx_m_116,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,ctx_m_138,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,ctx_m_14,0,0.4274096692543703,0.6899319388187992,0.8438409476864958,0.8900995557382395,0,FALSE
ampicillin,clsi,ctx_m_15,0,0.5147604060728934,0.7912138248724119,0.9199890478457426,0.9520390870041244,0,FALSE
ampicillin,clsi,ctx_m_158,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,ctx_m_27,0,0.41040977630557673,0.6677722158718107,0.8246943535179694,0.8733286956931691,0,FALSE
ampicillin,clsi,ctx_m_32,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,ctx_m_55,0,0.5438533921082102,0.8202349217054024,0.9380391668747,0.9651937013709664,0,FALSE
ampicillin,clsi,ctx_m_65,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,bla_ec,-7.78805013225013,0.9525874182151683,0.9999181113447068,0.9999999997361712,1,7.78805013225013,TRUE
ampicillin,clsi,bla_ec_13,-1.9274720223572597,0.7223413745528363,0.9477249999920832,0.9928856277342356,0.9978702963002348,1.9274720223572597,TRUE
ampicillin,clsi,bla_ec_15,0,0.6103108812597299,0.877734700392071,0.9681331407823937,0.985019088310773,0,FALSE
ampicillin,clsi,bla_ec_18,-2.670853584198958,0.9320748036076196,0.998933588866373,0.999996580847562,0.9999999718087206,2.670853584198958,TRUE
ampicillin,clsi,bla_ec_19,-3.8289940225060706,0.5221688107362265,0.7988275622093918,0.9248988962734528,0.9556922890348007,3.8289940225060706,TRUE
ampicillin,clsi,bla_ec_5,-3.091030760700579,0.9275248768154982,0.9987002532186946,0.9999947452292784,0.9999999430561728,3.091030760700579,TRUE
ampicillin,clsi,bla_ec_8,-2.3676212761278985,0.5781949583110219,0.851467197940387,0.9553680824486968,0.9769986658765144,2.3676212761278985,TRUE
ampicillin,clsi,bla_i,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,lap_2,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,oxa_1,0,0.47637409984310175,0.7493147326683158,0.8908563496394099,0.9293956245252972,0,FALSE
ampicillin,clsi,oxa_364,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,oxa_395,0,0.3930849049605083,0.6443808677225341,0.8035906684589564,0.8544136915958732,0,FALSE
ampicillin,clsi,oxa_787,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,bla_z,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,bla_r1,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,rob_1,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,shv_12,0,0.4274096692543703,0.6899319388187992,0.8438409476864958,0.8900995557382395,0,FALSE
ampicillin,clsi,bla_tem,0,0.4357847645841522,0.7005581778974542,0.8527216602794573,0.897739992032502,0,FALSE
ampicillin,clsi,bla_tem_1,-6.347068696069415,0.920401736730466,0.9982776356907042,0.999990411174919,0.9999998502795148,6.347068696069415,TRUE
ampicillin,clsi,bla_tem_102,0,0.4189509686136115,0.6790044687414125,0.8345040345187565,0.8819702532421032,0,FALSE
ampicillin,clsi,bla_tem_104,0,0.4274096692543703,0.6899319388187992,0.8438409476864958,0.8900995557382395,0,FALSE
ampicillin,clsi,bla_tem_105,0,0.4274096692543703,0.6899319388187992,0.8438409476864958,0.8900995557382395,0,FALSE
ampicillin,clsi,bla_tem_141,0,0.3930849049605083,0.6443808677225341,0.8035906684589564,0.8544136915958732,0,FALSE
ampicillin,clsi,bla_tem_150,0,0.4919963680744392,0.7668618825147622,0.9034831555876616,0.93939853885789,0,FALSE
ampicillin,clsi,bla_tem_1a,0,0.4919963680744392,0.7668618825147622,0.9034831555876616,0.93939853885789,0,FALSE
ampicillin,clsi,bla_tem_1b,-7.819340099426917,0.8925961443453764,0.9958914988254752,0.9999424276336148,0.9999976051368632,7.819340099426917,TRUE
ampicillin,clsi,bla_tem_1c,0,0.4274096692543703,0.6899319388187992,0.8438409476864958,0.8900995557382395,0,FALSE
ampicillin,clsi,bla_tem_235,0,0.4274096692543703,0.6899319388187992,0.8438409476864958,0.8900995557382395,0,FALSE
ampicillin,clsi,bla_tem_34,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,bla_z01,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,bla_z8,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,pen_a_a_burk,0,0.40178731188823785,0.6562319640942622,0.8143953718566593,0.8641511625042072,0,FALSE
ampicillin,clsi,cat,0,0.8345359209490909,0.9864835678346404,0.9994118687833748,0.9999293839885836,0,FALSE
ampicillin,clsi,cattle,0,0.9434255285454504,0.9993996657280452,0.9999990540405176,0.9999999967788272,0,FALSE
ampicillin,clsi,dog,-0.39622972884336233,0.880694408893882,0.9944779109907694,0.9998961412156524,0.9999942255302916,0.39622972884336233,TRUE
ampicillin,clsi,horse,0,0.8987474892011628,0.996526502560486,0.9999589883348212,0.9999985661072752,0,FALSE
ampicillin,clsi,binary,6.491094981784731,0.05002580326165078,0.05004348783880681,0.05007693758860084,0.05014852072669759,6.491094981784731,TRUE
ampicillin,clsi,count,71.68174552209062,0.999996269722834,0.9999999999905558,1,1,71.68174552209062,TRUE
ampicillin,clsi,cat:bla_a_mtub,0,0.8345359209490909,0.9864835678346404,0.9994118687833748,0.9999293839885836,0,FALSE
ampicillin,clsi,cattle:bla_a_mtub,0.13175047671223417,0.9434255285454504,0.9993996657280452,0.9999990540405176,0.9999999967788272,0.13175047671223417,TRUE
ampicillin,clsi,dog:bla_a_mtub,-1.034163603477052,0.880694408893882,0.9944779109907694,0.9998961412156524,0.9999942255302916,1.034163603477052,TRUE
ampicillin,clsi,horse:bla_a_mtub,0,0.8987474892011628,0.996526502560486,0.9999589883348212,0.9999985661072752,0,FALSE
ampicillin,clsi,cat:carb_2,0,0.8345359209490909,0.9864835678346404,0.9994118687833748,0.9999293839885836,0,FALSE
ampicillin,clsi,cattle:carb_2,0.135986115562244,0.9434255285454504,0.9993996657280452,0.9999990540405176,0.9999999967788272,0.135986115562244,TRUE
