mic_id,breakpoint,gene,possible,important,possible_loo,important_loo,s0,ef_2,ef_3,ef_5,ef_10
spectinomycin,ecoff,swine:ant_3_ih_aac_6_i_id,TRUE,TRUE,TRUE,FALSE,-0.02600170596591869,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a1,TRUE,TRUE,TRUE,FALSE,-0.02566741090213852,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a10,TRUE,TRUE,TRUE,FALSE,-0.03005615327097928,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a11,TRUE,TRUE,TRUE,FALSE,-0.03010203229970327,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a12,TRUE,TRUE,TRUE,FALSE,-0.02607531256125126,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a15,TRUE,TRUE,TRUE,FALSE,-0.01979371969139341,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a17,TRUE,TRUE,TRUE,FALSE,-0.01343503456851582,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a2,TRUE,TRUE,TRUE,FALSE,-0.0028773251212295,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a22,TRUE,TRUE,TRUE,FALSE,-0.00252315718121973,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a25,TRUE,TRUE,TRUE,FALSE,-0.00175747075107286,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a5,TRUE,TRUE,TRUE,FALSE,-0.00101358275909723,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a6,TRUE,TRUE,TRUE,FALSE,-5.112045432192589e-4,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:aad_a7,TRUE,TRUE,TRUE,FALSE,-2.310976807117404e-4,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:ant_3_ia,TRUE,TRUE,TRUE,FALSE,-9.459004064506376e-5,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:ant_3_ii_aac_6_i_id,TRUE,TRUE,TRUE,FALSE,-3.5326099556697474e-5,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:binary,TRUE,TRUE,TRUE,FALSE,-1.2139022583270772e-5,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
spectinomycin,ecoff,swine:count,TRUE,TRUE,TRUE,FALSE,-3.870735097859696e-6,0.7568241035650572,0.989972485115182,0.9999930835140172,0.9999999999975978
