mic_id,breakpoint,gene,s0,power,ef
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_18,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_19,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_5,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_8,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:oxa_1,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:oxa_364,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:oxa_787,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_102,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_104,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_150,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1a,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1b,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1c,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_235,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_34,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:binary,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,dog:count,0,0.7865594533682955,2
amoxicillin_clavulanic_acid,clsi,cmy_2,0,0.9668963988115816,3
amoxicillin_clavulanic_acid,clsi,cmy_107,0,0.9335429741119602,3
amoxicillin_clavulanic_acid,clsi,cmy_130,0,0.9335429741119602,3
amoxicillin_clavulanic_acid,clsi,cmy_14,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,ctx_m_1,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,ctx_m_116,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,ctx_m_14,-1.501350871628006,0.9381631166710869,3
amoxicillin_clavulanic_acid,clsi,ctx_m_15,0,0.9500581825157108,3
amoxicillin_clavulanic_acid,clsi,ctx_m_55,0,0.9403428436816154,3
amoxicillin_clavulanic_acid,clsi,bla_ec,-1.472341417772606,0.9908891363808605,3
amoxicillin_clavulanic_acid,clsi,bla_ec_13,0,0.9444569794869309,3
amoxicillin_clavulanic_acid,clsi,bla_ec_15,0,0.9403428436816154,3
amoxicillin_clavulanic_acid,clsi,bla_ec_18,0,0.9751938831630651,3
amoxicillin_clavulanic_acid,clsi,bla_ec_19,0,0.9621422681850758,3
amoxicillin_clavulanic_acid,clsi,bla_ec_5,0,0.9867783343216386,3
amoxicillin_clavulanic_acid,clsi,bla_ec_8,0,0.9517841603548037,3
amoxicillin_clavulanic_acid,clsi,oxa_1,0,0.9444569794869309,3
amoxicillin_clavulanic_acid,clsi,oxa_364,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,oxa_787,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,bla_tem,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,bla_tem_1,-2.443831697075609,0.9853561438019736,3
amoxicillin_clavulanic_acid,clsi,bla_tem_102,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,bla_tem_104,0,0.9381631166710869,3
amoxicillin_clavulanic_acid,clsi,bla_tem_150,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,bla_tem_1a,0,0.9358975502389243,3
amoxicillin_clavulanic_acid,clsi,bla_tem_1b,0,0.9849956242177936,3
amoxicillin_clavulanic_acid,clsi,bla_tem_1c,-0.42375930140250273,0.9335429741119602,3
amoxicillin_clavulanic_acid,clsi,bla_tem_235,-0.39849963127081467,0.9335429741119602,3
amoxicillin_clavulanic_acid,clsi,bla_tem_34,0,0.9335429741119602,3
amoxicillin_clavulanic_acid,clsi,dog,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,binary,1.0558866556138355,0.10302111213309503,3
amoxicillin_clavulanic_acid,clsi,count,10.127857697457545,0.9999976407256607,3
amoxicillin_clavulanic_acid,clsi,dog:cmy_2,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:cmy_107,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:cmy_130,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:cmy_14,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_1,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_116,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_14,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_15,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_55,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_ec,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_13,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_15,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_18,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_19,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_5,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_8,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:oxa_1,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:oxa_364,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:oxa_787,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_102,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_104,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_150,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1a,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1b,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1c,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_235,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_34,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:binary,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,dog:count,0,0.9904946790491722,3
amoxicillin_clavulanic_acid,clsi,cmy_2,0,0.9983598180077855,5
amoxicillin_clavulanic_acid,clsi,cmy_107,0,0.9924304580227941,5
amoxicillin_clavulanic_acid,clsi,cmy_130,0,0.9924304580227941,5
amoxicillin_clavulanic_acid,clsi,cmy_14,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,ctx_m_1,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,ctx_m_116,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,ctx_m_14,-1.501350871628006,0.9934935972903512,5
amoxicillin_clavulanic_acid,clsi,ctx_m_15,0,0.9958809348345342,5
amoxicillin_clavulanic_acid,clsi,ctx_m_55,0,0.9939691137195589,5
amoxicillin_clavulanic_acid,clsi,bla_ec,-1.472341417772606,0.9999785331224521,5
amoxicillin_clavulanic_acid,clsi,bla_ec_13,0,0.994820452975653,5
amoxicillin_clavulanic_acid,clsi,bla_ec_15,0,0.9939691137195589,5
amoxicillin_clavulanic_acid,clsi,bla_ec_18,0,0.9991742731628688,5
amoxicillin_clavulanic_acid,clsi,bla_ec_19,0,0.9977702764673511,5
amoxicillin_clavulanic_acid,clsi,bla_ec_5,0,0.999972181374356,5
amoxicillin_clavulanic_acid,clsi,bla_ec_8,0,0.9961844566553388,5
amoxicillin_clavulanic_acid,clsi,oxa_1,0,0.994820452975653,5
amoxicillin_clavulanic_acid,clsi,oxa_364,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,oxa_787,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,bla_tem,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,bla_tem_1,-2.443831697075609,0.9997934979986115,5
amoxicillin_clavulanic_acid,clsi,bla_tem_102,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,bla_tem_104,0,0.9934935972903512,5
amoxicillin_clavulanic_acid,clsi,bla_tem_150,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,bla_tem_1a,0,0.9929815939983071,5
amoxicillin_clavulanic_acid,clsi,bla_tem_1b,0,0.9997786474692287,5
amoxicillin_clavulanic_acid,clsi,bla_tem_1c,-0.42375930140250273,0.9924304580227941,5
amoxicillin_clavulanic_acid,clsi,bla_tem_235,-0.39849963127081467,0.9924304580227941,5
amoxicillin_clavulanic_acid,clsi,bla_tem_34,0,0.9924304580227941,5
amoxicillin_clavulanic_acid,clsi,dog,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,binary,1.0558866556138355,0.17699777164041725,5
amoxicillin_clavulanic_acid,clsi,count,10.127857697457545,0.9999999932142555,5
amoxicillin_clavulanic_acid,clsi,dog:cmy_2,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:cmy_107,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:cmy_130,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:cmy_14,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_1,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_116,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_14,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_15,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_55,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_ec,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_13,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_15,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_18,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_19,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_5,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_8,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:oxa_1,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:oxa_364,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:oxa_787,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_102,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_104,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_150,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1a,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1b,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1c,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_235,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_34,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:binary,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,dog:count,0,0.9999790768726201,5
amoxicillin_clavulanic_acid,clsi,cmy_2,0,0.9998844159978526,10
amoxicillin_clavulanic_acid,clsi,cmy_107,0,0.9985958448333744,10
amoxicillin_clavulanic_acid,clsi,cmy_130,0,0.9985958448333744,10
amoxicillin_clavulanic_acid,clsi,cmy_14,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,ctx_m_1,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,ctx_m_116,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,ctx_m_14,-1.501350871628006,0.9988904994272326,10
amoxicillin_clavulanic_acid,clsi,ctx_m_15,0,0.9994631493020777,10
amoxicillin_clavulanic_acid,clsi,ctx_m_55,0,0.9990149599406939,10
amoxicillin_clavulanic_acid,clsi,bla_ec,-1.472341417772606,0.9999999975710014,10
amoxicillin_clavulanic_acid,clsi,bla_ec_13,0,0.9992254402116117,10
amoxicillin_clavulanic_acid,clsi,bla_ec_15,0,0.9990149599406939,10
amoxicillin_clavulanic_acid,clsi,bla_ec_18,0,0.9999658667490874,10
amoxicillin_clavulanic_acid,clsi,bla_ec_19,0,0.9998048211534616,10
amoxicillin_clavulanic_acid,clsi,bla_ec_5,0,0.9999999993975166,10
amoxicillin_clavulanic_acid,clsi,bla_ec_8,0,0.9995256490704773,10
amoxicillin_clavulanic_acid,clsi,oxa_1,0,0.9992254402116117,10
amoxicillin_clavulanic_acid,clsi,oxa_364,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,oxa_787,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,bla_tem,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,bla_tem_1,-2.443831697075609,0.9999977708615446,10
amoxicillin_clavulanic_acid,clsi,bla_tem_102,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,bla_tem_104,0,0.9988904994272326,10
amoxicillin_clavulanic_acid,clsi,bla_tem_150,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,bla_tem_1a,0,0.9987513277835222,10
amoxicillin_clavulanic_acid,clsi,bla_tem_1b,0,0.9999974164396893,10
amoxicillin_clavulanic_acid,clsi,bla_tem_1c,-0.42375930140250273,0.9985958448333744,10
amoxicillin_clavulanic_acid,clsi,bla_tem_235,-0.39849963127081467,0.9985958448333744,10
amoxicillin_clavulanic_acid,clsi,bla_tem_34,0,0.9985958448333744,10
amoxicillin_clavulanic_acid,clsi,dog,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,binary,1.0558866556138355,0.3385929571706233,10
amoxicillin_clavulanic_acid,clsi,count,10.127857697457545,0.9999999997569498,10
amoxicillin_clavulanic_acid,clsi,dog:cmy_2,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:cmy_107,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:cmy_130,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:cmy_14,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_1,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_116,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_14,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_15,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:ctx_m_55,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_ec,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_13,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_15,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_18,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_19,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_5,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_ec_8,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:oxa_1,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:oxa_364,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:oxa_787,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_tem,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_102,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_104,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_150,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1a,0,0.9999999983764923,10
amoxicillin_clavulanic_acid,clsi,dog:bla_tem_1b,0,0.9999999983764923,10
