mic_id,breakpoint,gene,possible,important,possible_loo,important_loo,s0,ef_2,ef_3,ef_5,ef_10
cephalexin,clsi,ctx_m_116,TRUE,FALSE,TRUE,FALSE,0,0.3899538079922187,0.6745711931028997,0.8605138510206787,0.9265667575617076
cephalexin,clsi,ctx_m_14,TRUE,FALSE,TRUE,FALSE,0,0.4025134713411182,0.6937166379287145,0.8771301401616385,0.9395768173006795
cephalexin,clsi,ctx_m_15,TRUE,FALSE,TRUE,FALSE,0.1910276822691134,0.4314493780507299,0.7362613847875618,0.9110509859078418,0.9638552606802258
cephalexin,clsi,ctx_m_55,TRUE,FALSE,TRUE,FALSE,0,0.40858385291470795,0.7028226405792979,0.8847464282376115,0.9453145995501756
cephalexin,clsi,bla_ec,TRUE,TRUE,TRUE,TRUE,-4.919812463496556,0.45795068710845854,0.8392620058883342,0.9893071842520804,0.999936344656312
cephalexin,clsi,bla_ec_13,TRUE,TRUE,TRUE,TRUE,1.0915614085522372,0.4203013481904773,0.7201278253689831,0.8986927472283734,0.9554087922511172
cephalexin,clsi,bla_ec_15,TRUE,FALSE,TRUE,FALSE,0.1320874266604658,0.39630314207125583,0.6843011937648251,0.8690591697269265,0.9333379891568
cephalexin,clsi,bla_ec_18,TRUE,FALSE,TRUE,FALSE,-1.04005784493986,0.486106078449388,0.8111005811705845,0.959548543231394,0.9908866733196648
cephalexin,clsi,bla_ec_19,TRUE,TRUE,TRUE,TRUE,-1.715775209965665,0.44202250594663933,0.7512698899195586,0.9219683682917376,0.9708727052526822
cephalexin,clsi,bla_ec_5,TRUE,TRUE,TRUE,TRUE,-1.4435281165092662,0.5259466742709454,0.8775608805658712,0.9906648496295684,0.9997540813864304
cephalexin,clsi,bla_ec_8,TRUE,TRUE,TRUE,TRUE,0.8589252024578932,0.43680811837676975,0.743903307512512,0.9166808461739347,0.9675296255116572
cephalexin,clsi,oxa_1,TRUE,FALSE,TRUE,FALSE,0,0.4203013481904773,0.7201278253689831,0.8986927472283734,0.9554087922511172
cephalexin,clsi,bla_tem,TRUE,TRUE,TRUE,TRUE,-4.50293047399334,0.38346648958025104,0.6645217723763721,0.8514744409790068,0.9192311903875292
cephalexin,clsi,bla_tem_1,TRUE,TRUE,TRUE,TRUE,-4.808614268766432,0.4931362035890488,0.8203476523359212,0.9644597436789792,0.9928842469397716
cephalexin,clsi,bla_tem_102,TRUE,FALSE,TRUE,FALSE,0,0.38346648958025104,0.6645217723763721,0.8514744409790068,0.9192311903875292
cephalexin,clsi,bla_tem_104,TRUE,TRUE,TRUE,TRUE,-4.511292195445038,0.38346648958025104,0.6645217723763721,0.8514744409790068,0.9192311903875292
cephalexin,clsi,bla_tem_105,TRUE,TRUE,TRUE,TRUE,-4.4954564924005425,0.38346648958025104,0.6645217723763721,0.8514744409790068,0.9192311903875292
cephalexin,clsi,bla_tem_150,TRUE,TRUE,TRUE,TRUE,-3.84874361936927,0.3899538079922187,0.6745711931028997,0.8605138510206787,0.9265667575617076
cephalexin,clsi,bla_tem_1a,TRUE,TRUE,TRUE,TRUE,-3.8001513173829786,0.3899538079922187,0.6745711931028997,0.8605138510206787,0.9265667575617076
cephalexin,clsi,bla_tem_1b,TRUE,TRUE,TRUE,TRUE,-3.3902861168904868,0.4896966329570956,0.8158273768660026,0.9620900354661616,0.9919426350095032
cephalexin,clsi,dog,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,binary,TRUE,TRUE,TRUE,TRUE,2.941130773197733,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,count,TRUE,TRUE,TRUE,TRUE,28.489635428389757,0.9119291327844872,0.9945165852996908,0.9996346747805808,0.9999332316693478
cephalexin,clsi,dog:cmy_2,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:cmy_107,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:cmy_130,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:cmy_14,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:ctx_m_1,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:ctx_m_116,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:ctx_m_14,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:ctx_m_15,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:ctx_m_55,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_ec,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_ec_13,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_ec_15,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_ec_18,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_ec_19,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_ec_5,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_ec_8,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:oxa_1,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_tem,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_tem_1,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_tem_102,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
